trimestre,municipis,concepte,sexe,estat,valor
T1/2022,Regencós,casos per cada 100 habitants,dones,,9.5
T1/2022,Regencós,casos per cada 100 habitants,total,,9.4
T1/2022,Rellinars,casos confirmats,homes,,49
T1/2022,Rellinars,casos confirmats,dones,,76
T1/2022,Rellinars,casos confirmats,total,,125
T1/2022,Rellinars,casos per cada 100 habitants,homes,,11.8
T1/2022,Rellinars,casos per cada 100 habitants,dones,,19.4
T1/2022,Rellinars,casos per cada 100 habitants,total,,15.5
T1/2022,Reus,casos confirmats,homes,,8177
T1/2022,Reus,casos confirmats,dones,,9552
T1/2022,Reus,casos confirmats,total,,17729
T1/2022,Reus,casos per cada 100 habitants,homes,,15.9
T1/2022,Reus,casos per cada 100 habitants,dones,,17.4
T1/2022,Reus,casos per cada 100 habitants,total,,16.7
T1/2022,Rialp,casos confirmats,homes,,44
T1/2022,Rialp,casos confirmats,dones,,54
T1/2022,Rialp,casos confirmats,total,,98
T1/2022,Rialp,casos per cada 100 habitants,homes,,13.8
T1/2022,Rialp,casos per cada 100 habitants,dones,,16.8
T1/2022,Rialp,casos per cada 100 habitants,total,,15.3
T1/2022,"Riba, la",casos confirmats,homes,,37
T1/2022,"Riba, la",casos confirmats,dones,,41
T1/2022,"Riba, la",casos confirmats,total,,78
T1/2022,"Riba, la",casos per cada 100 habitants,homes,,11.6
T1/2022,"Riba, la",casos per cada 100 habitants,dones,,15.4
T1/2022,"Riba, la",casos per cada 100 habitants,total,,13.3
T1/2022,Riba-roja d'Ebre,casos confirmats,homes,,49
T1/2022,Riba-roja d'Ebre,casos confirmats,dones,,53
T1/2022,Riba-roja d'Ebre,casos confirmats,total,,102
T1/2022,Riba-roja d'Ebre,casos per cada 100 habitants,homes,,8.4
T1/2022,Riba-roja d'Ebre,casos per cada 100 habitants,dones,,10.1
T1/2022,Riba-roja d'Ebre,casos per cada 100 habitants,total,,9.2
T1/2022,Ribera d'Ondara,casos confirmats,homes,,30
T1/2022,Ribera d'Ondara,casos confirmats,dones,,38
T1/2022,Ribera d'Ondara,casos confirmats,total,,68
T1/2022,Ribera d'Ondara,casos per cada 100 habitants,homes,,14.0
T1/2022,Ribera d'Ondara,casos per cada 100 habitants,dones,,17.4
T1/2022,Ribera d'Ondara,casos per cada 100 habitants,total,,15.7
T1/2022,Ribera d'Urgellet,casos confirmats,homes,,53
T1/2022,Ribera d'Urgellet,casos confirmats,dones,,56
T1/2022,Ribera d'Urgellet,casos confirmats,total,,109
T1/2022,Ribera d'Urgellet,casos per cada 100 habitants,homes,,11.0
T1/2022,Ribera d'Urgellet,casos per cada 100 habitants,dones,,12.4
T1/2022,Ribera d'Urgellet,casos per cada 100 habitants,total,,11.7
T1/2022,Ribes de Freser,casos confirmats,homes,,130
T1/2022,Ribes de Freser,casos confirmats,dones,,124
T1/2022,Ribes de Freser,casos confirmats,total,,254
T1/2022,Ribes de Freser,casos per cada 100 habitants,homes,,14.7
T1/2022,Ribes de Freser,casos per cada 100 habitants,dones,,14.1
T1/2022,Ribes de Freser,casos per cada 100 habitants,total,,14.4
T1/2022,Riells i Viabrea,casos confirmats,homes,,269
T1/2022,Riells i Viabrea,casos confirmats,dones,,287
T1/2022,Riells i Viabrea,casos confirmats,total,,556
T1/2022,Riells i Viabrea,casos per cada 100 habitants,homes,,12.7
T1/2022,Riells i Viabrea,casos per cada 100 habitants,dones,,14.0
T1/2022,Riells i Viabrea,casos per cada 100 habitants,total,,13.4
T1/2022,"Riera de Gaià, la",casos confirmats,homes,,134
T1/2022,"Riera de Gaià, la",casos confirmats,dones,,157
T1/2022,"Riera de Gaià, la",casos confirmats,total,,291
T1/2022,"Riera de Gaià, la",casos per cada 100 habitants,homes,,15.3
T1/2022,"Riera de Gaià, la",casos per cada 100 habitants,dones,,18.1
T1/2022,"Riera de Gaià, la",casos per cada 100 habitants,total,,16.7
T1/2022,Riner,casos confirmats,homes,,24
T1/2022,Riner,casos confirmats,dones,,29
T1/2022,Riner,casos confirmats,total,,53
T1/2022,Riner,casos per cada 100 habitants,homes,,18.0
T1/2022,Riner,casos per cada 100 habitants,dones,,22.3
T1/2022,Riner,casos per cada 100 habitants,total,,20.2
T1/2022,Ripoll,casos confirmats,homes,,614
T1/2022,Ripoll,casos confirmats,dones,,736
T1/2022,Ripoll,casos confirmats,total,,1350
T1/2022,Ripoll,casos per cada 100 habitants,homes,,11.4
T1/2022,Ripoll,casos per cada 100 habitants,dones,,13.5
T1/2022,Ripoll,casos per cada 100 habitants,total,,12.5
T1/2022,Ripollet,casos confirmats,homes,,2902
T1/2022,Ripollet,casos confirmats,dones,,3252
T1/2022,Ripollet,casos confirmats,total,,6154
T1/2022,Ripollet,casos per cada 100 habitants,homes,,15.0
T1/2022,Ripollet,casos per cada 100 habitants,dones,,16.4
T1/2022,Ripollet,casos per cada 100 habitants,total,,15.7
T1/2022,Riudarenes,casos confirmats,homes,,122
T1/2022,Riudarenes,casos confirmats,dones,,137
T1/2022,Riudarenes,casos confirmats,total,,259
T1/2022,Riudarenes,casos per cada 100 habitants,homes,,10.8
T1/2022,Riudarenes,casos per cada 100 habitants,dones,,12.8
T1/2022,Riudarenes,casos per cada 100 habitants,total,,11.8
T1/2022,Riudaura,casos confirmats,homes,,31
T1/2022,Riudaura,casos confirmats,dones,,36
T1/2022,Riudaura,casos confirmats,total,,67
T1/2022,Riudaura,casos per cada 100 habitants,homes,,13.5
T1/2022,Riudaura,casos per cada 100 habitants,dones,,14.3
T1/2022,Riudaura,casos per cada 100 habitants,total,,13.9
T1/2022,Riudecanyes,casos confirmats,homes,,83
T1/2022,Riudecanyes,casos confirmats,dones,,69
T1/2022,Riudecanyes,casos confirmats,total,,152
T1/2022,Riudecanyes,casos per cada 100 habitants,homes,,13.6
T1/2022,Riudecanyes,casos per cada 100 habitants,dones,,12.9
T1/2022,Riudecanyes,casos per cada 100 habitants,total,,13.3
T1/2022,Riudecols,casos confirmats,homes,,72
T1/2022,Riudecols,casos confirmats,dones,,79
T1/2022,Riudecols,casos confirmats,total,,151
T1/2022,Riudecols,casos per cada 100 habitants,homes,,11.7
T1/2022,Riudecols,casos per cada 100 habitants,dones,,13.8
T1/2022,Riudecols,casos per cada 100 habitants,total,,12.7
T1/2022,Riudellots de la Selva,casos confirmats,homes,,157
T1/2022,Riudellots de la Selva,casos confirmats,dones,,163
T1/2022,Riudellots de la Selva,casos confirmats,total,,320
T1/2022,Riudellots de la Selva,casos per cada 100 habitants,homes,,14.9
T1/2022,Riudellots de la Selva,casos per cada 100 habitants,dones,,16.0
T1/2022,Riudellots de la Selva,casos per cada 100 habitants,total,,15.5
T1/2022,Riudoms,casos confirmats,homes,,551
T1/2022,Riudoms,casos confirmats,dones,,624
T1/2022,Riudoms,casos confirmats,total,,1175
T1/2022,Riudoms,casos per cada 100 habitants,homes,,16.4
T1/2022,Riudoms,casos per cada 100 habitants,dones,,19.4
T1/2022,Riudoms,casos per cada 100 habitants,total,,17.9
T1/2022,Riumors,casos confirmats,homes,,0
T1/2022,Riumors,casos confirmats,dones,,0
T1/2022,Riumors,casos confirmats,total,,0
T1/2022,Riumors,casos per cada 100 habitants,homes,,0.0
T1/2022,Riumors,casos per cada 100 habitants,dones,,0.0
T1/2022,Riumors,casos per cada 100 habitants,total,,0.0
T1/2022,"Roca del Vallès, la",casos confirmats,homes,,854
T1/2022,"Roca del Vallès, la",casos confirmats,dones,,940
T1/2022,"Roca del Vallès, la",casos confirmats,total,,1794
T1/2022,"Roca del Vallès, la",casos per cada 100 habitants,homes,,15.9
T1/2022,"Roca del Vallès, la",casos per cada 100 habitants,dones,,17.4
T1/2022,"Roca del Vallès, la",casos per cada 100 habitants,total,,16.7
T1/2022,Rocafort de Queralt,casos confirmats,homes,,23
T1/2022,Rocafort de Queralt,casos confirmats,dones,,17
T1/2022,Rocafort de Queralt,casos confirmats,total,,40
T1/2022,Rocafort de Queralt,casos per cada 100 habitants,homes,,20.2
T1/2022,Rocafort de Queralt,casos per cada 100 habitants,dones,,17.5
T1/2022,Rocafort de Queralt,casos per cada 100 habitants,total,,19.0
T1/2022,Roda de Berà,casos confirmats,homes,,446
T1/2022,Roda de Berà,casos confirmats,dones,,495
T1/2022,Roda de Berà,casos confirmats,total,,941
T1/2022,Roda de Berà,casos per cada 100 habitants,homes,,12.9
T1/2022,Roda de Berà,casos per cada 100 habitants,dones,,14.9
T1/2022,Roda de Berà,casos per cada 100 habitants,total,,13.9
T1/2022,Roda de Ter,casos confirmats,homes,,431
T1/2022,Roda de Ter,casos confirmats,dones,,487
T1/2022,Roda de Ter,casos confirmats,total,,918
T1/2022,Roda de Ter,casos per cada 100 habitants,homes,,13.3
T1/2022,Roda de Ter,casos per cada 100 habitants,dones,,15.0
T1/2022,Roda de Ter,casos per cada 100 habitants,total,,14.1
T1/2022,Rodonyà,casos confirmats,homes,,19
T1/2022,Rodonyà,casos confirmats,dones,,34
T1/2022,Rodonyà,casos confirmats,total,,53
T1/2022,Rodonyà,casos per cada 100 habitants,homes,,7.2
T1/2022,Rodonyà,casos per cada 100 habitants,dones,,14.8
T1/2022,Rodonyà,casos per cada 100 habitants,total,,10.7
T1/2022,Roquetes,casos confirmats,homes,,595
T1/2022,Roquetes,casos confirmats,dones,,599
T1/2022,Roquetes,casos confirmats,total,,1194
T1/2022,Roquetes,casos per cada 100 habitants,homes,,14.3
T1/2022,Roquetes,casos per cada 100 habitants,dones,,15.3
T1/2022,Roquetes,casos per cada 100 habitants,total,,14.8
T1/2022,Roses,casos confirmats,homes,,1147
T1/2022,Roses,casos confirmats,dones,,1336
T1/2022,Roses,casos confirmats,total,,2483
T1/2022,Roses,casos per cada 100 habitants,homes,,11.5
T1/2022,Roses,casos per cada 100 habitants,dones,,13.6
T1/2022,Roses,casos per cada 100 habitants,total,,12.5
T1/2022,Rosselló,casos confirmats,homes,,295
T1/2022,Rosselló,casos confirmats,dones,,316
T1/2022,Rosselló,casos confirmats,total,,611
T1/2022,Rosselló,casos per cada 100 habitants,homes,,17.7
T1/2022,Rosselló,casos per cada 100 habitants,dones,,20.1
T1/2022,Rosselló,casos per cada 100 habitants,total,,18.9
T1/2022,"Rourell, el",casos confirmats,homes,,23
T1/2022,"Rourell, el",casos confirmats,dones,,31
T1/2022,"Rourell, el",casos confirmats,total,,54
T1/2022,"Rourell, el",casos per cada 100 habitants,homes,,11.9
T1/2022,"Rourell, el",casos per cada 100 habitants,dones,,17.3
T1/2022,"Rourell, el",casos per cada 100 habitants,total,,14.5
T1/2022,Rubí,casos confirmats,homes,,6090
T1/2022,Rubí,casos confirmats,dones,,6908
T1/2022,Rubí,casos confirmats,total,,12998
T1/2022,Rubí,casos per cada 100 habitants,homes,,15.7
T1/2022,Rubí,casos per cada 100 habitants,dones,,17.4
T1/2022,Rubí,casos per cada 100 habitants,total,,16.5
T1/2022,Rubió,casos confirmats,homes,,0
T1/2022,Rubió,casos confirmats,dones,,0
T1/2022,Rubió,casos confirmats,total,,0
T1/2022,Rubió,casos per cada 100 habitants,homes,,0.0
T1/2022,Rubió,casos per cada 100 habitants,dones,,0.0
T1/2022,Rubió,casos per cada 100 habitants,total,,0.0
T1/2022,Rupià,casos confirmats,homes,,21
T1/2022,Rupià,casos confirmats,dones,,35
T1/2022,Rupià,casos confirmats,total,,56
T1/2022,Rupià,casos per cada 100 habitants,homes,,15.0
T1/2022,Rupià,casos per cada 100 habitants,dones,,26.3
T1/2022,Rupià,casos per cada 100 habitants,total,,20.5
T1/2022,Rupit i Pruit,casos confirmats,homes,,15
T1/2022,Rupit i Pruit,casos confirmats,dones,,12
T1/2022,Rupit i Pruit,casos confirmats,total,,27
T1/2022,Rupit i Pruit,casos per cada 100 habitants,homes,,11.4
T1/2022,Rupit i Pruit,casos per cada 100 habitants,dones,,8.6
T1/2022,Rupit i Pruit,casos per cada 100 habitants,total,,10.0
T1/2022,Sabadell,casos confirmats,homes,,15242
T1/2022,Sabadell,casos confirmats,dones,,17871
T1/2022,Sabadell,casos confirmats,total,,33113
T1/2022,Sabadell,casos per cada 100 habitants,homes,,14.5
T1/2022,Sabadell,casos per cada 100 habitants,dones,,16.1
T1/2022,Sabadell,casos per cada 100 habitants,total,,15.3
T1/2022,Salàs de Pallars,casos confirmats,homes,,27
T1/2022,Salàs de Pallars,casos confirmats,dones,,22
T1/2022,Salàs de Pallars,casos confirmats,total,,49
T1/2022,Salàs de Pallars,casos per cada 100 habitants,homes,,15.5
T1/2022,Salàs de Pallars,casos per cada 100 habitants,dones,,14.4
T1/2022,Salàs de Pallars,casos per cada 100 habitants,total,,15.0
T1/2022,Saldes,casos confirmats,homes,,15
T1/2022,Saldes,casos confirmats,dones,,9
T1/2022,Saldes,casos confirmats,total,,24
T1/2022,Saldes,casos per cada 100 habitants,homes,,9.4
T1/2022,Saldes,casos per cada 100 habitants,dones,,7.6
T1/2022,Saldes,casos per cada 100 habitants,total,,8.6
T1/2022,Sallent,casos confirmats,homes,,490
T1/2022,Sallent,casos confirmats,dones,,567
T1/2022,Sallent,casos confirmats,total,,1057
T1/2022,Sallent,casos per cada 100 habitants,homes,,15.0
T1/2022,Sallent,casos per cada 100 habitants,dones,,16.3
T1/2022,Sallent,casos per cada 100 habitants,total,,15.7
T1/2022,Salomó,casos confirmats,homes,,36
T1/2022,Salomó,casos confirmats,dones,,33
T1/2022,Salomó,casos confirmats,total,,69
T1/2022,Salomó,casos per cada 100 habitants,homes,,12.6
T1/2022,Salomó,casos per cada 100 habitants,dones,,12.5
T1/2022,Salomó,casos per cada 100 habitants,total,,12.6
T1/2022,Salou,casos confirmats,homes,,1594
T1/2022,Salou,casos confirmats,dones,,1723
T1/2022,Salou,casos confirmats,total,,3317
T1/2022,Salou,casos per cada 100 habitants,homes,,10.8
T1/2022,Salou,casos per cada 100 habitants,dones,,12.5
T1/2022,Salou,casos per cada 100 habitants,total,,11.6
T1/2022,Salt,casos confirmats,homes,,1601
T1/2022,Salt,casos confirmats,dones,,1763
T1/2022,Salt,casos confirmats,total,,3364
T1/2022,Salt,casos per cada 100 habitants,homes,,9.5
T1/2022,Salt,casos per cada 100 habitants,dones,,11.6
T1/2022,Salt,casos per cada 100 habitants,total,,10.5
T1/2022,Sanaüja,casos confirmats,homes,,13
T1/2022,Sanaüja,casos confirmats,dones,,25
T1/2022,Sanaüja,casos confirmats,total,,38
T1/2022,Sanaüja,casos per cada 100 habitants,homes,,6.6
T1/2022,Sanaüja,casos per cada 100 habitants,dones,,13.8
T1/2022,Sanaüja,casos per cada 100 habitants,total,,10.0
T1/2022,Sant Adrià de Besòs,casos confirmats,homes,,2188
T1/2022,Sant Adrià de Besòs,casos confirmats,dones,,2631
T1/2022,Sant Adrià de Besòs,casos confirmats,total,,4819
T1/2022,Sant Adrià de Besòs,casos per cada 100 habitants,homes,,11.9
T1/2022,Sant Adrià de Besòs,casos per cada 100 habitants,dones,,13.8
T1/2022,Sant Adrià de Besòs,casos per cada 100 habitants,total,,12.9
T1/2022,Sant Andreu de la Barca,casos confirmats,homes,,2011
T1/2022,Sant Andreu de la Barca,casos confirmats,dones,,2421
T1/2022,Sant Andreu de la Barca,casos confirmats,total,,4432
T1/2022,Sant Andreu de la Barca,casos per cada 100 habitants,homes,,14.7
T1/2022,Sant Andreu de la Barca,casos per cada 100 habitants,dones,,17.4
T1/2022,Sant Andreu de la Barca,casos per cada 100 habitants,total,,16.1
T1/2022,Sant Andreu de Llavaneres,casos confirmats,homes,,812
T1/2022,Sant Andreu de Llavaneres,casos confirmats,dones,,1011
T1/2022,Sant Andreu de Llavaneres,casos confirmats,total,,1823
T1/2022,Sant Andreu de Llavaneres,casos per cada 100 habitants,homes,,14.7
T1/2022,Sant Andreu de Llavaneres,casos per cada 100 habitants,dones,,18.0
T1/2022,Sant Andreu de Llavaneres,casos per cada 100 habitants,total,,16.4
T1/2022,Sant Aniol de Finestres,casos confirmats,homes,,21
T1/2022,Sant Aniol de Finestres,casos confirmats,dones,,27
T1/2022,Sant Aniol de Finestres,casos confirmats,total,,48
T1/2022,Sant Aniol de Finestres,casos per cada 100 habitants,homes,,11.7
T1/2022,Sant Aniol de Finestres,casos per cada 100 habitants,dones,,16.4
T1/2022,Sant Aniol de Finestres,casos per cada 100 habitants,total,,13.9
T1/2022,Sant Antoni de Vilamajor,casos confirmats,homes,,504
T1/2022,Sant Antoni de Vilamajor,casos confirmats,dones,,559
T1/2022,Sant Antoni de Vilamajor,casos confirmats,total,,1063
T1/2022,Sant Antoni de Vilamajor,casos per cada 100 habitants,homes,,16.4
T1/2022,Sant Antoni de Vilamajor,casos per cada 100 habitants,dones,,17.8
T1/2022,Sant Antoni de Vilamajor,casos per cada 100 habitants,total,,17.1
T1/2022,Sant Bartomeu del Grau,casos confirmats,homes,,46
T1/2022,Sant Bartomeu del Grau,casos confirmats,dones,,56
T1/2022,Sant Bartomeu del Grau,casos confirmats,total,,102
T1/2022,Sant Bartomeu del Grau,casos per cada 100 habitants,homes,,9.7
T1/2022,Sant Bartomeu del Grau,casos per cada 100 habitants,dones,,13.7
T1/2022,Sant Bartomeu del Grau,casos per cada 100 habitants,total,,11.5
T1/2022,Sant Boi de Llobregat,casos confirmats,homes,,5637
T1/2022,Sant Boi de Llobregat,casos confirmats,dones,,6466
T1/2022,Sant Boi de Llobregat,casos confirmats,total,,12103
T1/2022,Sant Boi de Llobregat,casos per cada 100 habitants,homes,,13.7
T1/2022,Sant Boi de Llobregat,casos per cada 100 habitants,dones,,14.9
T1/2022,Sant Boi de Llobregat,casos per cada 100 habitants,total,,14.3
T1/2022,Sant Boi de Lluçanès,casos confirmats,homes,,67
T1/2022,Sant Boi de Lluçanès,casos confirmats,dones,,107
T1/2022,Sant Boi de Lluçanès,casos confirmats,total,,174
T1/2022,Sant Boi de Lluçanès,casos per cada 100 habitants,homes,,22.9
T1/2022,Sant Boi de Lluçanès,casos per cada 100 habitants,dones,,37.3
T1/2022,Sant Boi de Lluçanès,casos per cada 100 habitants,total,,30.0
T1/2022,Sant Cebrià de Vallalta,casos confirmats,homes,,178
T1/2022,Sant Cebrià de Vallalta,casos confirmats,dones,,216
T1/2022,Sant Cebrià de Vallalta,casos confirmats,total,,394
T1/2022,Sant Cebrià de Vallalta,casos per cada 100 habitants,homes,,9.9
T1/2022,Sant Cebrià de Vallalta,casos per cada 100 habitants,dones,,13.1
T1/2022,Sant Cebrià de Vallalta,casos per cada 100 habitants,total,,11.5
T1/2022,Sant Celoni,casos confirmats,homes,,1501
T1/2022,Sant Celoni,casos confirmats,dones,,1706
T1/2022,Sant Celoni,casos confirmats,total,,3207
T1/2022,Sant Celoni,casos per cada 100 habitants,homes,,16.6
T1/2022,Sant Celoni,casos per cada 100 habitants,dones,,18.7
T1/2022,Sant Celoni,casos per cada 100 habitants,total,,17.7
T1/2022,Sant Climent de Llobregat,casos confirmats,homes,,349
T1/2022,Sant Climent de Llobregat,casos confirmats,dones,,351
T1/2022,Sant Climent de Llobregat,casos confirmats,total,,700
T1/2022,Sant Climent de Llobregat,casos per cada 100 habitants,homes,,16.6
T1/2022,Sant Climent de Llobregat,casos per cada 100 habitants,dones,,17.0
T1/2022,Sant Climent de Llobregat,casos per cada 100 habitants,total,,16.8
T1/2022,Sant Climent Sescebes,casos confirmats,homes,,30
T1/2022,Sant Climent Sescebes,casos confirmats,dones,,35
T1/2022,Sant Climent Sescebes,casos confirmats,total,,65
T1/2022,Sant Climent Sescebes,casos per cada 100 habitants,homes,,6.8
T1/2022,Sant Climent Sescebes,casos per cada 100 habitants,dones,,13.1
T1/2022,Sant Climent Sescebes,casos per cada 100 habitants,total,,9.2
T1/2022,Sant Cugat del Vallès,casos confirmats,homes,,8135
T1/2022,Sant Cugat del Vallès,casos confirmats,dones,,9448
T1/2022,Sant Cugat del Vallès,casos confirmats,total,,17583
T1/2022,Sant Cugat del Vallès,casos per cada 100 habitants,homes,,18.0
T1/2022,Sant Cugat del Vallès,casos per cada 100 habitants,dones,,19.8
T1/2022,Sant Cugat del Vallès,casos per cada 100 habitants,total,,18.9
